ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
B-4072,"4-methyl-1,1'-biphenyl","InChI=1S/C13H12/c1-11-7-9-13(10-8-11)12-5-3-2-4-6-12/h2-10H,1H3",ZZLCFHIKESPLTH-UHFFFAOYSA-N,Cc1ccc(cc1)c2ccccc2,-4.6185,0.0,1,G1,168.239,3.662020000000002,56.61500000000003,13.0,0.0,0.0,0.0,1.0,64.0,2.0,0.0,0.0,2.0,0.0,78.8534394399576,2.4238559727704247,370.54288143497655
A-4716,6-methyloct-5-en-2-one,"InChI=1S/C9H16O/c1-4-8(2)6-5-7-9(3)10/h6H,4-5,7H2,1-3H3/b8-6+",SAXWRVSDVXCTEL-SOFGYWHQSA-N,CC\C(C)=C\CCC(C)=O,-2.1925860364,0.10619105765,2,G3,140.22599999999997,2.711900000000001,43.96300000000002,10.0,1.0,0.0,1.0,4.0,58.0,0.0,0.0,0.0,0.0,17.07,63.13070701086192,3.4278042616712594,133.66369253840435
A-5852,Cobaltous 2-ethylhexanoate,"InChI=1S/2C8H16O2.Co/c2*1-3-5-6-7(4-2)8(9)10;/h2*7H,3-6H2,1-2H3,(H,9,10);/q;;+2/p-2",QAEKNCDIHIGLFI-UHFFFAOYSA-L,[Co++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-5.347977516,1.9463750441752412,12,G4,345.34500000000014,1.9029,76.62600000000006,21.0,4.0,0.0,5.0,10.0,127.0,0.0,0.0,0.0,0.0,80.25999999999999,139.45075908325003,-2.945454481041324e-07,230.6615312216908
A-2865,3-nitro-2H-pyrazole,"InChI=1S/C3H3N3O2/c7-6(8)3-1-2-4-5-3/h1-2H,(H,4,5)",MZRUFMBFIKGOAL-UHFFFAOYSA-N,[O-][N+](=O)c1[nH]ncc1,-1.2854728211,0.0,1,G1,113.076,0.3178999999999998,25.2421,8.0,3.0,1.0,5.0,1.0,42.0,1.0,0.0,0.0,1.0,71.82,44.48164081236229,2.9283752374267684,180.41842212960407
B-4427,"2,7-dichlorodibenzo-p-dioxin",InChI=1S/C12H6Cl2O2/c13-7-1-3-9-11(5-7)16-10-4-2-8(14)6-12(10)15-9/h1-6H,NBFMTHWVRBOVPE-UHFFFAOYSA-N,Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-7.8292,0.0,1,G1,253.084,4.891400000000002,63.05200000000003,16.0,2.0,0.0,4.0,0.0,80.0,2.0,0.0,1.0,3.0,18.46,102.31628908480889,2.093075245073251,515.4403729860492
B-3771,p-methoxybenzoic acid,"InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)",ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(cc1)C(O)=O,-2.458,0.2159999999999999,2,G3,152.14899999999997,1.3934,39.953300000000006,11.0,2.0,1.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,46.53,64.23058843003683,2.9138015626758045,250.54461008172763
B-1999,"2-furancarboxylic acid, 4-bromo-","InChI=1S/C5H3BrO3/c6-3-1-4(5(7)8)9-2-3/h1-2H,(H,7,8)",QALYBHRYGIXHOF-UHFFFAOYSA-N,OC(=O)c1occ(Br)c1,-1.1841,0.0,1,G1,190.98,1.7403,33.3673,9.0,2.0,1.0,4.0,1.0,48.0,1.0,0.0,0.0,1.0,50.44,59.41397795585155,2.977648531786832,227.8619085587166
A-2282,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one","InChI=1S/C28H32O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-17(42-18(20)7-12)11-3-4-16(38-2)13(29)5-11/h3-8,10,19,21-30,32-37H,9H2,1-2H3/t10-,19+,21-,22+,23+,24-,25+,26+,27+,28+/m0/s1",GZSOSUNBTXMUFQ-YFAPSIMESA-N,COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-7.505541952200001,0.0,1,G1,608.5490000000003,-1.0897000000000006,143.4184,43.0,15.0,8.0,15.0,7.0,234.0,3.0,2.0,2.0,5.0,238.2,242.7906821265489,1.3618119207500037,1507.492076090512
C-1832,4-aminotoluene-2-sulfonic acid,"InChI=1S/C7H9NO3S/c1-5-2-3-6(8)4-7(5)12(9,10)11/h2-4H,8H2,1H3,(H,9,10,11)",BRKFTWHPLMMNHF-UHFFFAOYSA-N,CC1=C(C=C(N)C=C1)[S](O)(=O)=O,-1.62,0.1985398679000001,2,G3,187.22,0.82392,45.40600000000001,12.0,3.0,2.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,80.39,70.7648719409469,3.434493908900649,397.1125573446092
B-2360,mcpb-ethyl,"InChI=1S/C13H17ClO3/c1-3-16-13(15)5-4-8-17-12-7-6-11(14)9-10(12)2/h6-7,9H,3-5,8H2,1-2H3",XNKARWLGLZGMGX-UHFFFAOYSA-N,CCOC(=O)CCCOc1ccc(Cl)cc1C,-4.4095,0.0,1,G1,256.729,3.3705200000000017,67.55100000000004,17.0,3.0,0.0,4.0,6.0,94.0,1.0,0.0,0.0,1.0,35.53,106.67787670621242,2.287026248481329,376.9273661561467
B-2955,"2,2',3,3',4,4',5,6-octachlorobiphenyl",InChI=1S/C12H2Cl8/c13-4-2-1-3(6(14)7(4)15)5-8(16)10(18)12(20)11(19)9(5)17/h1-2H,JAHJITLFJSDRCG-UHFFFAOYSA-N,Clc1ccc(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.29,0.0,1,G1,429.77200000000016,8.580799999999998,91.958,20.0,0.0,0.0,8.0,1.0,106.0,2.0,0.0,0.0,2.0,0.0,154.91462714061436,2.874714246655958,678.3291147319976
B-2429,fenazaflor,"InChI=1S/C15H7Cl2F3N2O2/c16-9-6-11-12(7-10(9)17)22(13(21-11)15(18,19)20)14(23)24-8-4-2-1-3-5-8/h1-7H",ISVQSVPUDBVFFU-UHFFFAOYSA-N,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2n1C(=O)Oc3ccccc3,-4.4603,0.0,1,G1,375.1330000000001,5.409000000000001,82.619,24.0,4.0,0.0,9.0,1.0,124.0,3.0,0.0,0.0,3.0,44.120000000000005,142.91703196673825,2.167177373898223,923.854131014209
B-1113,c.i. disperse black 3,"InChI=1S/C14H16N4/c1-18(2)14-9-7-13(8-10-14)17-16-12-5-3-11(15)4-6-12/h3-10H,15H2,1-2H3",BVRIUXYMUSKBHG-UHFFFAOYSA-N,CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-4.593999999999999,0.0,1,G1,240.31,3.750200000000002,75.79940000000002,18.0,4.0,1.0,4.0,3.0,92.0,2.0,0.0,0.0,2.0,53.98,106.7648837660594,2.1096551630526696,526.7253791161851
B-2450,"benzoic acid, 4-hydroxy-3-iodo-, methyl ester","InChI=1S/C8H7IO3/c1-12-8(11)5-2-3-7(10)6(9)4-5/h2-4,10H,1H3",PXNOLLHARLSLHY-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(I)c1,-3.3138,0.0,1,G1,278.045,1.7834,52.16330000000002,12.0,3.0,1.0,4.0,1.0,64.0,1.0,0.0,0.0,1.0,46.53,83.49242655108048,3.0455637915397915,309.1713244639388
A-1015,"3,7-dimethyloctan-3-ol","InChI=1S/C10H22O/c1-5-10(4,11)8-6-7-9(2)3/h9,11H,5-8H2,1-4H3",DLHQZZUEERVIGQ-UHFFFAOYSA-N,CCC(C)(O)CCCC(C)C,-2.6942897822000003,0.0511525224500002,2,G3,158.28499999999997,2.973700000000002,49.60380000000003,11.0,1.0,1.0,1.0,5.0,68.0,0.0,0.0,0.0,0.0,20.23,70.81796380959503,3.376278757117517,95.04589952780503
A-2681,2-{[2-(acetyloxy)ethyl]({4-[(E)-2-(2-chloro-4-nitrophenyl)diazen-1-yl]-3-acetamidophenyl})amino}ethyl acetate,"InChI=1S/C22H24ClN5O7/c1-14(29)24-22-13-17(27(8-10-34-15(2)30)9-11-35-16(3)31)4-7-21(22)26-25-20-6-5-18(28(32)33)12-19(20)23/h4-7,12-13H,8-11H2,1-3H3,(H,24,29)",ORDDDNUMJXPGOC-UHFFFAOYSA-N,CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O,-6.963714866599999,0.0,1,G1,505.9150000000004,4.554600000000004,128.5071000000001,35.0,10.0,1.0,13.0,11.0,186.0,2.0,0.0,0.0,2.0,152.79999999999998,205.56229087635413,2.332903257014509,1119.1728361137357
C-1834,3-propanoyloxymethyl-5-fluorouracil,"InChI=1S/C8H9FN2O4/c1-2-6(12)15-4-11-7(13)5(9)3-10-8(11)14/h3H,2,4H2,1H3,(H,10,14)",BRSJKDUSGHPJJY-UHFFFAOYSA-N,CCC(=O)OCN1C(=O)NC=C(F)C1=O,-0.77,0.0,1,G1,216.168,-0.4135999999999999,47.66370000000001,15.0,5.0,1.0,7.0,3.0,82.0,1.0,0.0,0.0,1.0,81.16,83.30408595813616,2.950094226829921,476.2653928402042
A-3850,"sodium 3,5-bis(methoxycarbonyl)benzene-1-sulfonate","InChI=1S/C10H10O7S.Na/c1-16-9(11)6-3-7(10(12)17-2)5-8(4-6)18(13,14)15;/h3-5H,1-2H3,(H,13,14,15);/q;+1/p-1",LLHSEQCZSNZLRI-UHFFFAOYSA-M,[Na+].COC(=O)c1cc(cc(c1)[S]([O-])(=O)=O)C(=O)OC,-0.9664819924,0.0,1,G1,296.232,-2.832099999999998,57.08420000000002,19.0,7.0,0.0,9.0,3.0,98.0,1.0,0.0,0.0,1.0,109.8,131.48334186893726,3.239998428600798e-06,559.645773030434
F-435,"2-(3,5-dibromo-4-oxopyridin-1-yl)-~{N},~{N}-diethylacetamide","InChI=1S/C11H14Br2N2O2/c1-3-15(4-2)10(16)7-14-5-8(12)11(17)9(13)6-14/h5-6H,3-4,7H2,1-2H3",CVIOXIJACLUKFU-UHFFFAOYSA-N,CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2.31,0.0,1,G1,366.053,2.2417,74.03000000000003,17.0,3.0,0.0,6.0,4.0,94.0,1.0,0.0,0.0,1.0,42.31,116.86864835499205,2.891921427698019,440.7795021246632
B-3438,"2-oxetanone, 3-ethyl-4-methyl-, (3s-trans)-","InChI=1S/C6H10O2/c1-3-5-4(2)8-6(5)7/h4-5H,3H2,1-2H3/t4-,5-/m0/s1",PAIRTJOPUAQMRQ-WHFBIAKZSA-N,CC[C@H]1[C@H](C)OC1=O,-0.6665,0.0,1,G1,114.144,0.9579,29.334999999999987,8.0,2.0,0.0,2.0,1.0,46.0,0.0,1.0,1.0,1.0,26.3,48.833197775834,2.399111469468693,109.09616281328596
C-735,"3-aziridin-1-yl-2,4-dinitro-(n-cyclopropyl)benzamide","InChI=1S/C12H12N4O5/c17-12(13-7-1-2-7)8-5-10(14-3-4-14)11(16(20)21)6-9(8)15(18)19/h5-7H,1-4H2,(H,13,17)",JKLHHVBMBLUNBW-UHFFFAOYSA-N,[O-][N+](=O)C1=C(C=C(C(=O)NC2CC2)C(=C1)[N+]([O-])=O)N3CC3,-3.39,0.0,1,G1,292.25100000000003,1.2152,72.45200000000001,21.0,6.0,1.0,9.0,5.0,110.0,1.0,2.0,2.0,3.0,118.39,118.38656289767296,2.066603689769285,651.2930255480345
A-2731,octadec-9-en-1-yl octadec-9-enoate,"InChI=1S/C36H68O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-38-36(37)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17,19-20,22H,3-16,18,21,23-35H2,1-2H3/b19-17-,22-20-",ZWHZXVJDSAKMBA-MGXYOJEMSA-N,CCCCCCCCC\C=C/CCCCCCC(=O)OCCCCCCCC\C=C/CCCCCCCC,-7.0277066834,0.0,1,G1,532.9380000000006,12.60459999999998,169.8629999999996,38.0,2.0,0.0,2.0,31.0,224.0,0.0,0.0,0.0,0.0,26.3,239.40808629689303,3.2337269190567617,507.4716454161781
A-5756,chromium (III) oxide,InChI=1S/2Cr.3O,QDOXWKRWXJOMAK-UHFFFAOYSA-N,O=[Cr]O[Cr]=O,-7.6862678201,0.2497669278737231,3,G5,151.989,-0.311,2.458,5.0,3.0,0.0,5.0,2.0,30.0,0.0,0.0,0.0,0.0,43.370000000000005,41.82867393360402,2.6531630746803305,34.1577218810798
A-3975,pivalic acid,"InChI=1S/C5H10O2/c1-5(2,3)4(6)7/h1-3H3,(H,6,7)",IUGYQRQAERSCNH-UHFFFAOYSA-N,CC(C)(C)C(O)=O,-0.5635618856,0.0545690571999999,2,G3,102.13299999999998,1.1171,27.090799999999987,7.0,1.0,1.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,37.3,43.15477533765576,3.7911184170869663,78.57116899294724
B-2198,".beta.-d-glucopyranose, 4-o-.beta.-d-galactopyra","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11-,12+/m1/s1",GUBGYTABKSRVRQ-DCSYEGIMSA-N,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,-0.8167,0.0,1,G1,342.297,-5.397199999999993,68.61940000000004,23.0,11.0,8.0,11.0,4.0,136.0,0.0,2.0,2.0,2.0,189.53,130.43645768522254,2.114861902481824,378.0184383617949
A-2174,disodium oxotitaniumbis(olate),InChI=1S/2Na.3O.Ti/q2*+1;3*-2;+4,LJUBBLNHYXJKSN-UHFFFAOYSA-N,[O--].[O--].[O--].[Na+].[Na+].[Ti+4],-5.805457995399999,0.0,1,G1,141.844,-6.3509,2.0595,6.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,85.5,95.64367090509276,-0.0,8.754887502163466
H-341,17-Methyl testosterone  ,"InChI=1S/C20H30O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h12,15-17,22H,4-11H2,1-3H3",GCKMFJBGXUYNAG-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,-3.97,0.0294392028877596,3,G5,302.458,4.269300000000005,87.33380000000005,22.0,2.0,1.0,2.0,0.0,122.0,0.0,3.0,4.0,4.0,37.3,133.9159794073037,1.696800171923318,545.9104984355639
B-2331,nitrogen,InChI=1S/N2/c1-2,IJGRMHOSHXDMSA-UHFFFAOYSA-N,N#N,-0.1901,0.0,1,G1,28.014,0.03016,3.45,2.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,47.58,12.12458843143809,3.0,4.754887502163469
A-3903,"tris(prop-2-en-1-yl)-1,3,5-triazinane-2,4,6-trione","InChI=1S/C12H15N3O3/c1-4-7-13-10(16)14(8-5-2)12(18)15(9-6-3)11(13)17/h4-6H,1-3,7-9H2",KOMNUTZXSVSERR-UHFFFAOYSA-N,C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,-1.8526019693,0.0,1,G1,249.26999999999995,-0.2703000000000004,69.813,18.0,6.0,0.0,6.0,6.0,96.0,1.0,0.0,0.0,1.0,66.0,103.42049775527047,3.7427964834165097,525.2206142143236
B-2335,chlorine,InChI=1S/Cl2/c1-2,KZBUYRJDOAKODT-UHFFFAOYSA-N,ClCl,-1.0513,0.041342722474506,3,G5,70.906,1.379,11.706,2.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.57062952123243,1.0,0.0
A-5929,"4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxy-N-(2-methoxyphenyl)naphthalene-2-carboxamide","InChI=1S/C24H17Cl2N3O3/c1-32-21-9-5-4-8-19(21)27-24(31)17-12-14-6-2-3-7-16(14)22(23(17)30)29-28-20-13-15(25)10-11-18(20)26/h2-13,28H,1H3,(H,27,31)/b29-22+",FRVRYQDYZFDWNR-QUPMIFSKSA-N,COc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(Cl)ccc4Cl)\C2=O,-8.4645677849,0.0,1,G1,466.3240000000001,5.423000000000003,127.6714,32.0,5.0,2.0,8.0,5.0,160.0,3.0,0.0,1.0,4.0,79.78999999999999,194.0481147889601,1.6929904459693188,1284.9859996578173
C-1677,5-ethyl-5-pentyl-2-thiobarbituric  acid,"InChI=1S/C11H18N2O2S/c1-3-5-6-7-11(4-2)8(14)12-10(16)13-9(11)15/h3-7H2,1-2H3,(H2,12,13,14,15,16)",SVRNITUASJCBQJ-UHFFFAOYSA-N,CCCCCC1(CC)C(=O)NC(=S)NC1=O,-3.71,0.0,1,G1,242.344,1.494,65.74940000000004,16.0,3.0,2.0,5.0,5.0,90.0,0.0,1.0,1.0,1.0,58.2,101.1643898327749,2.788484477314955,295.106423438976
B-34,cysteine,"InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)",XUJNEKJLAYXESH-UHFFFAOYSA-N,NC(CS)C(O)=O,0.3597,0.0,1,G1,121.16099999999996,-0.6719000000000002,29.4642,7.0,3.0,3.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,63.32,46.91984846927698,3.3434170589539605,75.33515884998701
B-936,nidroxyzone,"InChI=1S/C8H10N4O5/c9-8(14)11(3-4-13)10-5-6-1-2-7(17-6)12(15)16/h1-2,5,13H,3-4H2,(H2,9,14)/b10-5+",FJVAAURIDNIYAE-BJMVGYQFSA-N,NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852,0.0,1,G1,242.191,-0.1052999999999996,56.33160000000001,17.0,6.0,2.0,9.0,5.0,92.0,1.0,0.0,0.0,1.0,135.20000000000002,95.259415289211,2.733254794853641,440.8788672571375
A-3468,disodium disulphite,"InChI=1S/2Na.H2O5S2/c;;1-6(2)5-7(3)4/h;;(H,1,2)(H,3,4)/q2*+1;/p-2",LDTLADDKFLAYJA-UHFFFAOYSA-L,[Na+].[Na+].[O-][S](=O)O[S]([O-])=O,0.4533910824,0.0,1,G1,190.109,-7.4007999999999985,18.9246,9.0,5.0,0.0,9.0,2.0,44.0,0.0,0.0,0.0,0.0,89.49000000000001,101.48764480413963,-1.7999999002500056e-07,89.13111721021241
C-287,chlordimeform,"InChI=1S/C10H13ClN2/c1-8-6-9(11)4-5-10(8)12-7-13(2)3/h4-7H,1-3H3",STUSTWKEFDQFFZ-UHFFFAOYSA-N,CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2.88,0.0087999999999999,2,G3,196.681,2.8698200000000016,58.028000000000034,13.0,1.0,0.0,3.0,2.0,70.0,1.0,0.0,0.0,1.0,15.6,83.84959396002857,2.8972050907216187,318.70082633507934
A-3358,sodium 4(or 5)-methyl-1H-benzotriazolide,"InChI=1S/C7H6N3.Na/c1-5-3-2-4-6-7(5)9-10-8-6;/h2-4H,1H3;/q-1;+1",REERYFLJRPUSHT-UHFFFAOYSA-N,[Na+].Cc1cccc2n[n-]nc12,0.6051674279,0.0,1,G1,155.136,-2.100579999999998,37.595000000000006,11.0,2.0,0.0,4.0,0.0,50.0,2.0,0.0,0.0,2.0,39.88,86.4767729080575,6.049999156666785e-07,355.2131727802347
A-1796,"3-ethoxy-1,1,5-trimethylcyclohexane","InChI=1S/C11H22O/c1-5-12-10-6-9(2)7-11(3,4)8-10/h9-10H,5-8H2,1-4H3",JVBNHJDWWBSWLE-UHFFFAOYSA-N,CCOC1CC(C)CC(C)(C)C1,-4.1342944341,0.0,1,G1,170.296,3.237700000000002,52.21000000000004,12.0,1.0,0.0,1.0,2.0,72.0,0.0,1.0,1.0,1.0,9.23,76.49638624777329,2.4565297356570683,139.93953880615516
B-3139,"1,1'-biphenyl, 2,3,3',5',6-pentachloro-",InChI=1S/C12H5Cl5/c13-7-3-6(4-8(14)5-7)11-9(15)1-2-10(16)12(11)17/h1-5H,YDGFMDPEJCJZEV-UHFFFAOYSA-N,Clc1cc(Cl)cc(c1)c2c(Cl)ccc(Cl)c2Cl,-7.95,0.0,1,G1,326.437,6.620600000000001,76.928,17.0,0.0,0.0,5.0,1.0,88.0,2.0,0.0,0.0,2.0,0.0,124.00482845996936,2.7160635057860123,557.0989383657761
A-6037,"N-{2-[(E)-2-(2-bromo-4,6-dinitrophenyl)diazen-1-yl]-5-(diethylamino)phenyl}acetamide","InChI=1S/C18H19BrN6O5/c1-4-23(5-2)12-6-7-15(16(9-12)20-11(3)26)21-22-18-14(19)8-13(24(27)28)10-17(18)25(29)30/h6-10H,4-5H2,1-3H3,(H,20,26)",WFFKSTRPZWRBEW-UHFFFAOYSA-N,CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.379569278300001,0.0,1,G1,479.2910000000002,5.485500000000004,115.93350000000008,30.0,8.0,1.0,12.0,8.0,158.0,2.0,0.0,0.0,2.0,143.34,179.7696448609259,2.54386569895491,1022.366822695864
B-1395,3-chloroiodobenzene,InChI=1S/C6H4ClI/c7-5-2-1-3-6(8)4-5/h1-4H,JMLWXCJXOYDXRN-UHFFFAOYSA-N,Clc1cccc(I)c1,-3.55,0.0089999999999998,2,G3,238.455,2.9446000000000003,44.16900000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,66.99650746742228,3.077660437970554,168.38833891467198
A-1555,calcium bis(3-nitro-4-{[2-oxo-1-(phenylcarbamoyl)propyl]diazenyl}benzenesulfonate),"InChI=1S/2C16H14N4O7S.Ca/c2*1-10(21)15(16(22)17-11-5-3-2-4-6-11)19-18-13-8-7-12(28(25,26)27)9-14(13)20(23)24;/h2*2-9,15H,1H3,(H,17,22)(H,25,26,27);/q;;+2/p-2",VWDVUHHOWAILLC-UHFFFAOYSA-L,[Ca++].CC(=O)C(N=Nc1ccc(cc1[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc2ccccc2.CC(=O)C(N=Nc3ccc(cc3[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc4ccccc4,-4.6745621224,0.0,1,G1,850.8140000000001,3.977000000000002,195.9865999999997,57.0,18.0,2.0,25.0,14.0,292.0,4.0,0.0,0.0,4.0,342.4599999999999,351.8464137230654,3.866666500781616e-07,2282.0976093878785
B-4476,sulfathiozole,"InChI=1S/C9H9N3O2S2/c10-7-1-3-8(4-2-7)16(13,14)12-9-11-5-6-15-9/h1-6H,10H2,(H,11,12)",JNMRHUJNCSQMMB-UHFFFAOYSA-N,Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,-2.4248,0.3530133232613183,5,G5,255.324,1.5261,63.77690000000001,16.0,5.0,2.0,7.0,3.0,84.0,2.0,0.0,0.0,2.0,85.08,96.99903734995482,2.2889130817194454,561.3113832440436
B-3140,"1,1'-biphenyl, 2,3,4',5,6-pentachloro-",InChI=1S/C12H5Cl5/c13-7-3-1-6(2-4-7)10-11(16)8(14)5-9(15)12(10)17/h1-5H,ZDDZPDTVCZLFFC-UHFFFAOYSA-N,Clc1ccc(cc1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.88,0.0,1,G1,326.437,6.6206000000000005,76.92800000000003,17.0,0.0,0.0,5.0,1.0,88.0,2.0,0.0,0.0,2.0,0.0,124.00482845996932,2.699844708348423,533.848938365776
A-4837,1-[bis(4-fluorophenyl)methyl]piperazine,"InChI=1S/C17H18F2N2/c18-15-5-1-13(2-6-15)17(21-11-9-20-10-12-21)14-3-7-16(19)8-4-14/h1-8,17,20H,9-12H2/p+2",TTXIFFYPVGWLSE-UHFFFAOYSA-P,Fc1ccc(cc1)C([NH+]2CC[NH2+]CC2)c3ccc(F)cc3,-2.8786010762,0.0,1,G1,290.357,0.5160999999999998,76.99910000000003,21.0,0.0,2.0,4.0,3.0,110.0,2.0,1.0,1.0,3.0,21.05,122.9481434036787,1.966360146835211,529.2440326769416
A-1953,dodecan-1-ol,"InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3",LQZZUXJYWNFBMV-UHFFFAOYSA-N,CCCCCCCCCCCCO,-4.9847464515,0.225952116136843,4,G5,186.339,3.899600000000004,58.92980000000006,13.0,1.0,1.0,1.0,10.0,80.0,0.0,0.0,0.0,0.0,20.23,83.54784803838828,2.758149818433293,71.19366193720087
B-3454,"dl-lysine, n2-benzoyl-","InChI=1S/C13H18N2O3/c14-9-5-4-8-11(13(17)18)15-12(16)10-6-2-1-3-7-10/h1-3,6-7,11H,4-5,8-9,14H2,(H,15,16)(H,17,18)",IYHOIXNPULYXFO-UHFFFAOYSA-N,NCCCCC(NC(=O)c1ccccc1)C(O)=O,-2.2845,0.0,1,G1,250.298,0.9985999999999996,68.23740000000004,18.0,3.0,3.0,5.0,7.0,98.0,1.0,0.0,0.0,1.0,92.42,105.99302875317755,2.5545064679862284,392.48264694846
A-4142,2-(5-ethenyl-5-methyloxolan-2-yl)propan-2-ol,"InChI=1S/C10H18O2/c1-5-10(4)7-6-8(12-10)9(2,3)11/h5,8,11H,1,6-7H2,2-4H3",BRHDDEIRQPDPMG-UHFFFAOYSA-N,CC(C)(O)C1CCC(C)(O1)C=C,-1.7997284582,0.0,1,G1,170.25199999999998,1.881,49.006800000000034,12.0,2.0,1.0,2.0,2.0,70.0,0.0,1.0,1.0,1.0,29.46,74.23607485338843,2.625476627283832,180.7678258121612
B-2903,"valeric acid, 5-(benzenesulfonyl-methyl-amino)-","InChI=1S/C12H17NO4S/c1-13(10-6-5-9-12(14)15)18(16,17)11-7-3-2-4-8-11/h2-4,7-8H,5-6,9-10H2,1H3,(H,14,15)",WFADZGFZNJEISA-UHFFFAOYSA-N,CN(CCCCC(O)=O)[S](=O)(=O)c1ccccc1,-1.5585,0.0,1,G1,271.338,1.562,67.74460000000003,18.0,3.0,1.0,6.0,7.0,100.0,1.0,0.0,0.0,1.0,74.68,107.09742122073489,2.5559516996753286,484.0586913685445
C-415,4-chloro-3-nitrobenzoic  acid,"InChI=1S/C7H4ClNO4/c8-5-2-1-4(7(10)11)3-6(5)9(12)13/h1-3H,(H,10,11)",DFXQXFGFOLXAPO-UHFFFAOYSA-N,OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,-2.76,0.0849999999999999,2,G3,201.565,1.9464,45.0657,13.0,3.0,1.0,6.0,2.0,68.0,1.0,0.0,0.0,1.0,80.44,77.70834303551482,3.267052212361691,376.7553335743196
H-409,Propane  ,"InChI=1S/C3H8/c1-3-2/h3H2,1-2H3",ATUOYWHBWRKTHZ-UHFFFAOYSA-N,CCC,-2.84,0.4381085080133397,5,G5,44.097,1.4163,15.965000000000003,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.469135256622767,1.6329931618554523,0.0
